"Produkt_Code,""SDO_ID"",""Zeitstempel"",""Wert"",""Qualitaet_Niveau"",""Qualitaet_Byte"""
"TT_TU_MN009,""1666"",""201511131400"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511131500"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511131600"",""10.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511131700"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511131800"",""6.9"",""7"",""6"""
"TT_TU_MN009,""1666"",""201511131900"",""7.1"",""7"",""6"""
"TT_TU_MN009,""1666"",""201511132000"",""7.1"",""7"",""6"""
"TT_TU_MN009,""1666"",""201511132100"",""7.3"",""7"",""6"""
"TT_TU_MN009,""1666"",""201511132200"",""7.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511132300"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140000"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140100"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140200"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140300"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140400"",""9.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140500"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140600"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140700"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140800"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511140900"",""9.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141000"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141100"",""9.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141200"",""9.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141300"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141400"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141500"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141600"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141700"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141800"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511141900"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511142000"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511142100"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511142200"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511142300"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150000"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150100"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150200"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150300"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150400"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150500"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150600"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150700"",""7.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150800"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511150900"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151000"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151100"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151200"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151300"",""9.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151400"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151500"",""8.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151600"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151700"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151800"",""6.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511151900"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511152000"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511152100"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511152200"",""7.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511152300"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160000"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160100"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160200"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160300"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160400"",""12"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160500"",""12.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160600"",""12.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160700"",""11.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160800"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511160900"",""11.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161000"",""12.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161100"",""12.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161200"",""12.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161300"",""12.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161400"",""12.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161500"",""11.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161600"",""11.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161700"",""10.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161800"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511161900"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511162000"",""9.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511162100"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511162200"",""8.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511162300"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170000"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170100"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170200"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170300"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170400"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170500"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170600"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170700"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170800"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511170900"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171000"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171100"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171200"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171300"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171400"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171500"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171600"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171700"",""11.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171800"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511171900"",""10.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511172000"",""10.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511172100"",""11.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511172200"",""11.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511172300"",""13.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180000"",""13.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180100"",""12.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180200"",""11.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180300"",""11.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180400"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180500"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180600"",""9.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180700"",""9.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180800"",""9.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511180900"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181000"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181100"",""10.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181200"",""10.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181300"",""10.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181400"",""10.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181500"",""10.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181600"",""10.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181700"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181800"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511181900"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511182000"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511182100"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511182200"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511182300"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190000"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190100"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190200"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190300"",""10.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190400"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190500"",""9.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190600"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190700"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190800"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511190900"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191000"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191100"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191200"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191300"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191400"",""10.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191500"",""9.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191600"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191700"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191800"",""10.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511191900"",""9.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511192000"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511192100"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511192200"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511192300"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200000"",""8.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200100"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200200"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200300"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200400"",""7.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200500"",""6.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200600"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200700"",""7.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200800"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511200900"",""7.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201000"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201100"",""8.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201200"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201300"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201400"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201500"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201600"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201700"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201800"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511201900"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511202000"",""6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511202100"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511202200"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511202300"",""5.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210000"",""5.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210100"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210200"",""4.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210300"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210400"",""3.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210500"",""3.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210600"",""3.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210700"",""4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210800"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511210900"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211000"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211100"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211200"",""4.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211300"",""4.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211400"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211500"",""4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211600"",""4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211700"",""3.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211800"",""2.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511211900"",""1.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511212000"",""1.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511212100"",""1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511212200"",""1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511212300"",""0.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220000"",""0.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220100"",""0.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220200"",""0.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220300"",""0.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220400"",""0.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220500"",""0"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220600"",""0.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220700"",""0.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220800"",""0.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511220900"",""1.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221000"",""1.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221100"",""1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221200"",""1.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221300"",""1.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221400"",""2.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221500"",""2.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221600"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221700"",""3.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221800"",""3.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511221900"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511222000"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511222100"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511222200"",""4.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511222300"",""4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230000"",""1.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230100"",""1.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230200"",""1.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230300"",""0.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230400"",""0.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230500"",""-0.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230600"",""-0.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230700"",""-1.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230800"",""-0.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511230900"",""-0.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231000"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231100"",""2.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231200"",""2.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231300"",""2.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231400"",""2.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231500"",""2.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231600"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231700"",""3.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231800"",""3.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511231900"",""3.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511232000"",""3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511232100"",""3.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511232200"",""3.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511232300"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240000"",""4.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240100"",""5.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240200"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240300"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240400"",""5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240500"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240600"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240700"",""4.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240800"",""3.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511240900"",""3.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241000"",""3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241100"",""3.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241200"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241300"",""2.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241400"",""3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241500"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241600"",""2.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241700"",""1.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241800"",""1.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511241900"",""2.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511242000"",""2.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511242100"",""2.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511242200"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511242300"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250000"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250100"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250200"",""3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250300"",""3.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250400"",""3.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250500"",""3.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250600"",""3.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250700"",""3.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250800"",""4.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511250900"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251000"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251100"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251200"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251300"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251400"",""5.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251500"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251600"",""4.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251700"",""4.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251800"",""3.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511251900"",""2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511252000"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511252100"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511252200"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511252300"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260000"",""4.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260100"",""4.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260200"",""3.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260300"",""3.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260400"",""3.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260500"",""2.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260600"",""2.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260700"",""2.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260800"",""2.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511260900"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261000"",""5.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261100"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261200"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261300"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261400"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261500"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261600"",""1.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261700"",""1.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261800"",""3.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511261900"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511262000"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511262100"",""4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511262200"",""3.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511262300"",""4.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270000"",""4.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270100"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270200"",""6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270300"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270400"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270500"",""5.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270600"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270700"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270800"",""5.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511270900"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271000"",""5.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271100"",""6.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271200"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271300"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271400"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271500"",""5.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271600"",""5.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271700"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271800"",""5.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511271900"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511272000"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511272100"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511272200"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511272300"",""4.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280000"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280100"",""5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280200"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280300"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280400"",""4.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280500"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280600"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280700"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280800"",""5.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511280900"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281000"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281100"",""6.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281200"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281300"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281400"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281500"",""6.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281600"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281700"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281800"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511281900"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511282000"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201511282100"",""5.5"",""7"",""1"""
